fdc_id,data_type,description,food_category_id,publication_date
323315,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323316,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323317,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323318,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323319,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323320,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323321,sub_sample_food,Ricotta cheese whole milk - NFY1216UC,1,4/1/2019
323322,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323323,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323324,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323325,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323326,sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323327,market_acquisition,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323328,market_acquisition,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323329,market_acquisition,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323330,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323331,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323332,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323333,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323334,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323335,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323336,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323337,sub_sample_food,Ricotta cheese whole milk - NFY1216VM,1,4/1/2019
323338,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323339,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323340,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323341,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",1,4/1/2019
323342,sample_food,"CHEESE, RICOTTA, WHOLE MILK, POLLY-O",1,4/1/2019
323343,market_acquisition,"CHEESE, RICOTTA, WHOLE MILK, POLLY-O",1,4/1/2019
323344,market_acquisition,"CHEESE, RICOTTA, WHOLE MILK, POLLY-O",1,4/1/2019
323345,market_acquisition,"CHEESE, RICOTTA, WHOLE MILK, POLLY-O",1,4/1/2019
323346,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, POLLY-O",1,4/1/2019
323347,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, POLLY-O",1,4/1/2019
323348,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, POLLY-O",1,4/1/2019
323349,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, POLLY-O",1,4/1/2019
323350,sub_sample_food,"Ricotta cheese, whole milk - NFY1216W7",1,4/1/2019
323351,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, POLLY-O",1,4/1/2019
323352,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, POLLY-O",1,4/1/2019
323353,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, POLLY-O",1,4/1/2019
323354,sub_sample_food,Ricotta cheese whole milk - NFY1216WD,1,4/1/2019
323355,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, POLLY-O",1,4/1/2019
323356,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, POLLY-O",1,4/1/2019
323357,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, POLLY-O",1,4/1/2019
323358,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, POLLY-O",1,4/1/2019
323359,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, POLLY-O",1,4/1/2019
323360,sub_sample_food,"Ricotta cheese, whole milk",1,4/1/2019
323361,sample_food,"CHEESE, RICOTTA, WHOLE MILK, STORE/OTHER",1,4/1/2019
323362,market_acquisition,"CHEESE, RICOTTA, WHOLE MILK, STORE/OTHER",1,4/1/2019
323363,market_acquisition,"CHEESE, RICOTTA, WHOLE MILK, STORE/OTHER",1,4/1/2019
323364,market_acquisition,"CHEESE, RICOTTA, WHOLE MILK, STORE/OTHER",1,4/1/2019
323365,market_acquisition,"CHEESE, RICOTTA, WHOLE MILK, STORE/OTHER",1,4/1/2019
323366,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, STORE/OTHER",1,4/1/2019
323367,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, STORE/OTHER",1,4/1/2019
323368,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, STORE/OTHER",1,4/1/2019
323369,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, STORE/OTHER",1,4/1/2019
323370,sample_food,"CHEESE, RICOTTA, WHOLE MILK, STORE/OTHER",1,4/1/2019
323371,market_acquisition,"CHEESE, RICOTTA, WHOLE MILK, STORE/OTHER",1,4/1/2019
323372,market_acquisition,"CHEESE, RICOTTA, WHOLE MILK, STORE/OTHER",1,4/1/2019
323373,market_acquisition,"CHEESE, RICOTTA, WHOLE MILK, STORE/OTHER",1,4/1/2019
323374,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, STORE/OTHER",1,4/1/2019
323375,sub_sample_food,"CHEESE, RICOTTA, WHOLE MILK, STORE/OTHER",1,4/1/2019
